day,내부온도관측치0,내부온도관측치1,내부온도관측치2,내부온도관측치3,내부온도관측치4,내부온도관측치5,내부온도관측치6,내부온도관측치7,내부온도관측치8,내부온도관측치9,내부온도관측치10,내부온도관측치11,내부온도관측치12,내부온도관측치13,내부온도관측치14,내부온도관측치15,내부온도관측치16,내부온도관측치17,내부온도관측치18,내부온도관측치19,내부온도관측치20,내부온도관측치21,내부온도관측치22,내부온도관측치23,내부습도관측치0,내부습도관측치1,내부습도관측치2,내부습도관측치3,내부습도관측치4,내부습도관측치5,내부습도관측치6,내부습도관측치7,내부습도관측치8,내부습도관측치9,내부습도관측치10,내부습도관측치11,내부습도관측치12,내부습도관측치13,내부습도관측치14,내부습도관측치15,내부습도관측치16,내부습도관측치17,내부습도관측치18,내부습도관측치19,내부습도관측치20,내부습도관측치21,내부습도관측치22,내부습도관측치23,co2관측치0,co2관측치1,co2관측치2,co2관측치3,co2관측치4,co2관측치5,co2관측치6,co2관측치7,co2관측치8,co2관측치9,co2관측치10,co2관측치11,co2관측치12,co2관측치13,co2관측치14,co2관측치15,co2관측치16,co2관측치17,co2관측치18,co2관측치19,co2관측치20,co2관측치21,co2관측치22,co2관측치23,ec관측치0,ec관측치1,ec관측치2,ec관측치3,ec관측치4,ec관측치5,ec관측치6,ec관측치7,ec관측치8,ec관측치9,ec관측치10,ec관측치11,ec관측치12,ec관측치13,ec관측치14,ec관측치15,ec관측치16,ec관측치17,ec관측치18,ec관측치19,ec관측치20,ec관측치21,ec관측치22,ec관측치23,시간당분무량0,시간당분무량1,시간당분무량2,시간당분무량3,시간당분무량4,시간당분무량5,시간당분무량6,시간당분무량7,시간당분무량8,시간당분무량9,시간당분무량10,시간당분무량11,시간당분무량12,시간당분무량13,시간당분무량14,시간당분무량15,시간당분무량16,시간당분무량17,시간당분무량18,시간당분무량19,시간당분무량20,시간당분무량21,시간당분무량22,시간당분무량23,시간당백색광량0,시간당백색광량1,시간당백색광량2,시간당백색광량3,시간당백색광량4,시간당백색광량5,시간당백색광량6,시간당백색광량7,시간당백색광량8,시간당백색광량9,시간당백색광량10,시간당백색광량11,시간당백색광량12,시간당백색광량13,시간당백색광량14,시간당백색광량15,시간당백색광량16,시간당백색광량17,시간당백색광량18,시간당백색광량19,시간당백색광량20,시간당백색광량21,시간당백색광량22,시간당백색광량23,시간당적색광량0,시간당적색광량1,시간당적색광량2,시간당적색광량3,시간당적색광량4,시간당적색광량5,시간당적색광량6,시간당적색광량7,시간당적색광량8,시간당적색광량9,시간당적색광량10,시간당적색광량11,시간당적색광량12,시간당적색광량13,시간당적색광량14,시간당적색광량15,시간당적색광량16,시간당적색광량17,시간당적색광량18,시간당적색광량19,시간당적색광량20,시간당적색광량21,시간당적색광량22,시간당적색광량23,시간당청색광량0,시간당청색광량1,시간당청색광량2,시간당청색광량3,시간당청색광량4,시간당청색광량5,시간당청색광량6,시간당청색광량7,시간당청색광량8,시간당청색광량9,시간당청색광량10,시간당청색광량11,시간당청색광량12,시간당청색광량13,시간당청색광량14,시간당청색광량15,시간당청색광량16,시간당청색광량17,시간당청색광량18,시간당청색광량19,시간당청색광량20,시간당청색광량21,시간당청색광량22,시간당청색광량23
26,22.7766666094462,60.2616666793823,467.383333333333,1.45742065310478,0.0,0.0,0.0,0.0,23.0644065727621,60.5372882131802,457.796610169491,1.45807307857578,0.0,0.0,0.0,0.0,22.8116667111714,60.2266663869222,450.966666666666,1.45740418632825,0.0,0.0,0.0,0.0,22.8383332888285,60.226666577657,444.95,1.45714075565338,80.99,0.0,0.0,0.0,22.708333269755,60.5599998474121,442.083333333333,1.45784871776898,0.0,0.0,0.0,0.0,22.8733332951863,61.2949999491373,442.05,1.45679500301678,125.999999999999,0.0,0.0,0.0,23.386666615804,61.6249998728434,439.816666666666,1.46338075200716,252.0,4096.5884,0.0,0.0,25.3333332379659,60.9116664886474,416.55,1.47609125971794,245.57000000000096,13217.9951999999,0.0,0.0,26.6233331680297,60.2550001144409,398.166666666666,1.47363805572191,252.0,18245.9077000001,0.0,0.0,26.4799997965494,60.5783331553141,402.183333333333,1.46754624048868,245.56999999999016,18255.189999999995,0.0,0.0,26.7616665204366,59.9500001271565,392.816666666666,1.46734866102536,252.0,18255.19,0.0,0.0,26.6366665204366,60.5500000635782,388.65,1.4661796927452,126.0,18255.19,0.0,0.0,26.6116665522257,60.7400000254313,401.25,1.4642698307832,0.0,18255.19,0.0,0.0,26.7533329963684,60.1549998601277,398.216666666666,1.46573513547579,126.0,18255.19,0.0,0.0,26.5666665712992,60.8100002288818,392.1,1.46301851471265,126.0,18255.19,0.0,0.0,26.6283332188924,60.4199999491373,389.783333333333,1.46529060403505,126.0,18255.19,0.0,0.0,26.5633333841959,59.8100002288818,385.683333333333,1.46257398923238,245.5700000000097,18255.19,0.0,0.0,26.648333231608,59.7066667556762,381.6,1.46229407389958,126.0,18255.189999999973,0.0,0.0,25.1249998410542,62.5133333206176,419.116666666666,1.4479700744152,126.0,9746.415000000008,0.0,0.0,24.9899999300638,62.5883333841959,458.2,1.43534188071886,0.0,15.470499999995807,0.0,0.0,25.8766662279764,60.5433331171671,447.233333333333,1.43143980900446,0.0,0.0,0.0,0.0,25.9683330217997,60.6133332570393,437.583333333333,1.42898662487665,0.0,0.0,0.0,0.0,26.4516664505004,60.4433333714803,431.366666666666,1.42426134546597,126.0,0.0,0.0,0.0,26.4366663297017,60.5266664505004,424.5,1.42184107502301,0.0,0.0,0.0,0.0
27,26.8816664059956,60.4583332061767,419.916666666666,1.4176426410675,125.999999999999,0.0,0.0,0.0,26.9661014362917,60.3949151766502,415.271186440678,1.41762089931358,0.0,0.0,0.0,0.0,27.2099999745686,60.433333269755,413.25,1.41302356322606,0.0,0.0,0.0,0.0,27.1333335240681,60.4299997329711,409.0,1.41130636334419,0.0,0.0,0.0,0.0,27.5466665585835,60.4166667302449,406.5,1.40841366251309,126.0,0.0,0.0,0.0,27.4516663233439,60.5116668065389,403.183333333333,1.40778704881668,0.0,0.0,0.0,0.0,27.9299997329711,62.3583331425984,394.783333333333,1.40542651414871,245.57,4204.8819,0.0,0.0,28.2049997647603,65.2483339945475,384.116666666666,1.40320881009101,0.0,13019.9728,0.0,0.0,29.3350001017252,64.651667022705,372.883333333333,1.39907520810763,126.0,18236.6254,0.0,0.0,29.2066669782002,66.1183329264322,372.1,1.40060176849365,252.0,18255.19,0.0,0.0,29.5366665840148,65.2433332443237,378.55,1.40088555614153,125.99999999999102,18255.19,0.0,0.0,27.4733331998189,61.6866666793823,384.266666666666,1.41459526817003,126.00000000000988,18564.59999999999,0.0,0.0,26.8316665331522,60.2116666793823,373.816666666666,1.43349401553471,252.0,17945.78,0.0,0.0,26.6350000063578,59.5183334350585,364.05,1.44922135670979,245.56999999999016,18255.19,0.0,0.0,26.5699998537699,59.7700003941853,367.416666666666,1.45974211295445,252.0,18255.19,0.0,0.0,26.7499998728434,59.3766663233439,371.85,1.46843531926473,252.0000000000097,18255.19,0.0,0.0,26.4666664441426,59.5583331425984,376.716666666666,1.4720739463965,126.0,18255.19,0.0,0.0,26.6383331934611,59.4816667556762,396.616666666666,1.47653580109278,119.57000000000016,18255.19,0.0,0.0,24.9799998919169,60.3616668701171,423.033333333333,1.46445094148317,245.57000000000016,9764.979599999991,0.0,0.0,24.4333333651224,60.2099997838338,440.316666666666,1.45582358837127,0.0,9.282299999991665,0.0,0.0,25.5600001970926,59.6983333587646,439.7,1.45040678580602,80.98999999999978,0.0,0.0,0.0,25.8883331934611,59.6950001398722,431.866666666666,1.44642242590586,0.0,0.0,0.0,0.0,26.5783334414164,59.6750000635782,428.233333333333,1.44250389536221,126.0,0.0,0.0,0.0,26.6250001589457,59.7966663996378,420.066666666666,1.43942505915959,0.0,0.0,0.0,0.0
0,25.3684209522448,55.7473684612073,521.368421052631,0.0210575374137414,0.0,0.0,0.0,0.0,25.3684209522448,55.7473684612073,521.368421052631,0.0210575374137414,0.0,0.0,0.0,0.0,25.3684209522448,55.7473684612073,521.368421052631,0.0210575374137414,0.0,0.0,0.0,0.0,25.3684209522448,55.7473684612073,521.368421052631,0.0210575374137414,0.0,0.0,0.0,0.0,25.3684209522448,55.7473684612073,521.368421052631,0.0210575374137414,0.0,0.0,0.0,0.0,25.3684209522448,55.7473684612073,521.368421052631,0.0210575374137414,0.0,0.0,0.0,0.0,25.3684209522448,55.7473684612073,521.368421052631,0.0210575374137414,0.0,0.0,0.0,0.0,25.3684209522448,55.7473684612073,521.368421052631,0.0210575374137414,0.0,0.0,0.0,0.0,25.3684209522448,55.7473684612073,521.368421052631,0.0210575374137414,0.0,0.0,0.0,0.0,25.3684209522448,55.7473684612073,521.368421052631,0.0210575374137414,0.0,4894.8662,0.0,0.0,26.176666577657,50.8350001653035,555.116666666666,0.926672142154226,251.999999999999,18255.19,0.0,0.0,26.9216666857401,55.29166653951,547.466666666666,1.21907837390899,125.99999999999996,18255.19,0.0,0.0,27.2883331298828,53.3999998092651,529.75,1.2145675043265,245.57000000000005,18255.189999999995,0.0,0.0,27.239999961853,52.543333307902,512.5,1.21047906676928,245.57,18255.19,0.0,0.0,27.4483331680297,52.3200000127156,496.75,1.21165582537651,251.9999999999912,18255.19,0.0,0.0,27.4533331553141,53.5200001398722,483.233333333333,1.21461277604103,252.0,17945.78,0.0,0.0,27.5049999554951,53.4150000254313,478.216666666666,1.21161056558291,239.13999999999987,18255.19,0.0,0.0,27.4283332824707,53.6516665140787,480.966666666666,1.21275714039802,213.42000000000007,17945.78,0.0,0.0,26.7599997838338,55.5533332188924,487.883333333333,1.20587768356005,113.14000000000988,9851.614399999991,0.0,0.0,24.4683329900105,57.2683334350585,489.616666666666,1.21215358575185,119.56999999999994,12.376400000008289,0.0,0.0,24.0749996503194,58.0600000381469,491.016666666666,1.21474847793579,0.0,0.0,0.0,0.0,23.8166661580403,58.0849999109904,483.1,1.21624205708503,126.0,0.0,0.0,0.0,23.9666665712992,57.093333307902,478.35,1.21663429141044,0.0,0.0,0.0,0.0,23.7566666603088,57.114999961853,472.45,1.21761492093404,119.57000000000016,0.0,0.0,0.0
1,23.8199997901916,57.9850001017252,469.983333333333,1.21732828617095,0.0,0.0,0.0,0.0,23.9483332633972,57.9850001017252,466.0,1.22058696349461,125.999999999999,0.0,0.0,0.0,23.4383332252502,57.5100001017252,462.066666666666,1.21879169146219,0.0,0.0,0.0,0.0,22.8516662279764,57.9116668701171,459.25,1.22128096620241,0.0,0.0,0.0,0.0,22.7566665967305,58.2400000890096,458.483333333333,1.22271417975425,126.0,0.0,0.0,0.0,22.5716665903727,57.9733333587646,455.716666666666,1.22485644419988,0.0,0.0,0.0,0.0,23.4083331425984,57.0983333587646,454.116666666666,1.22959359685579,252.0,4214.1642,0.0,0.0,25.5266664822896,54.9433331807454,451.416666666666,1.23042335112889,126.0,12744.5979,0.0,0.0,27.0766666094462,52.2716668446858,449.65,1.22856768965721,119.57000000000004,18236.6254,0.0,0.0,27.1166665712992,52.9084746797206,451.033898305084,1.22685318680132,126.0,18255.19,0.0,0.0,27.0266666730244,53.2749998728434,454.883333333333,1.22378525733947,125.99999999999102,18255.19,0.0,0.0,27.0799999554952,53.6749999364217,456.25,1.22417750557263,252.0000000000099,18255.19,0.0,0.0,26.8783332188924,52.05,486.066666666666,1.2247809668382,252.0,18255.19,0.0,0.0,26.9716665267944,54.9816668828328,470.133333333333,1.22675728996594,87.42000000000007,18255.189999999988,0.0,0.0,26.9549998919169,56.6999999364217,471.4,1.22499216198921,206.99,18255.19,0.0,0.0,27.2816665967305,57.4250001907348,477.7,1.22120550076166,245.57,18255.19,0.0,0.0,27.3583333015441,57.4533334096272,502.5,1.21594037016232,245.57,18255.19,0.0,0.0,27.3116666475931,56.3333330790201,504.633333333333,1.21625721057256,126.0,18255.19,0.0,0.0,27.9899998346964,55.304999923706,495.183333333333,1.20212115446726,0.0,9638.121500000008,0.0,0.0,30.1883333206176,55.5533334732055,479.883333333333,1.19110796054204,0.0,15.470499999995807,0.0,0.0,33.0533331235249,54.0716667175293,464.916666666666,1.17947631080945,126.0,0.0,0.0,0.0,33.3066658020019,57.1049997965494,456.016666666666,1.17135980327924,0.0,0.0,0.0,0.0,35.1933331171671,55.6300000508626,443.0,1.16085956494013,126.0,0.0,0.0,0.0,34.9599999109904,58.601666577657,438.7,1.15643920699755,0.0,0.0,0.0,0.0
2,36.3266663233439,56.9616667429606,431.283333333333,1.14738739530245,119.57,0.0,0.0,0.0,36.1344827454665,56.5310344038338,427.137931034482,1.1453137644406,0.0,0.0,0.0,0.0,36.9150000254313,56.4616666793823,423.333333333333,1.13733977079391,126.0,0.0,0.0,0.0,36.3549997329711,56.5416664123535,421.983333333333,1.13495609958966,0.0,0.0,0.0,0.0,37.7716665267944,56.546666653951,419.516666666666,1.13027924497922,0.0,0.0,0.0,0.0,36.7833330790201,57.1616666793823,421.016666666666,1.12840850949287,0.0,0.0,0.0,0.0,37.4183331171671,57.9550001780192,421.266666666666,1.12673391898473,119.57,4047.0828,0.0,0.0,37.3066665013631,57.1700000762939,421.616666666666,1.1257382273674,119.57,13227.2775,0.0,0.0,39.1333331425984,53.7316666920979,416.75,1.12303782105445,245.57,18236.6254,0.0,0.0,34.9449999491373,57.4883330027262,442.833333333333,1.12585896054903,126.0,18255.19,0.0,0.0,32.0716664950052,57.0033334732055,452.566666666666,1.14025146365165,245.57,18255.189999999995,0.0,0.0,30.3666666348775,51.4283331553141,515.65,1.15372366905212,126.0,18255.19,0.0,0.0,29.6266666412353,53.5266666412353,490.5,1.1641484260559,245.56999999999016,18255.19,0.0,0.0,28.9199998537699,54.673333231608,461.0,1.17197835445404,252.0,18255.19,0.0,0.0,28.6766664822896,54.2383333206176,449.233333333333,1.17706251144409,245.57,18255.19,0.0,0.0,28.0533334414164,54.6833333969116,456.833333333333,1.18264444271723,252.0000000000097,18255.19,0.0,0.0,28.0116664250691,54.3450000127156,468.233333333333,1.18599362770716,126.0,18255.19,0.0,0.0,31.1183332443237,50.3983333587646,481.016666666666,1.18267462849617,252.0,18255.19,0.0,0.0,35.1949999491373,47.9266665140787,492.266666666666,1.16736186146736,245.57000000000016,9820.6734,0.0,0.0,30.498333231608,56.1116664250691,512.683333333333,1.16758816838264,0.0,9.282299999991665,0.0,0.0,27.8833331743876,57.1150000254313,520.516666666666,1.17623274525006,126.0,0.0,0.0,0.0,26.1749997774759,56.079999923706,515.0,1.18433412114779,0.0,0.0,0.0,0.0,25.5416664441426,57.371666653951,508.5,1.19140970706939,126.0,0.0,0.0,0.0,24.6149998029073,57.2566666920979,497.833333333333,1.19822881619135,0.0,0.0,0.0,0.0
3,23.9816665331522,57.6483333587646,488.766666666666,1.20373541911443,0.0,0.0,0.0,0.0,23.4762709342827,58.2271187992419,479.189655172413,1.20950411517044,0.0,0.0,0.0,0.0,23.1749998092651,56.5116665522257,470.383333333333,1.21189710299173,125.999999999999,0.0,0.0,0.0,22.7916662851969,56.9133333841959,463.15,1.21594031651814,0.0,0.0,0.0,0.0,22.6933331489563,57.5866664250691,459.783333333333,1.21779597004254,126.0,0.0,0.0,0.0,22.5316665967305,57.1533334732055,457.766666666666,1.22037577827771,0.0,0.0,0.0,0.0,23.4400000254313,57.343333307902,456.966666666666,1.22545989950497,252.0,4142.9999,0.0,0.0,25.5649998029073,55.1677967653436,449.745762711864,1.22932328612117,239.14,13239.6539,0.0,0.0,26.9299998283386,52.6849999745686,444.483333333333,1.2237249135971,126.0,18249.0018,0.0,0.0,27.1549998919169,53.3200000762939,442.016666666666,1.21995333035786,126.0,18255.19,0.0,0.0,27.401666577657,53.9400000254313,444.466666666666,1.21465803980827,251.9999999999912,18255.19,0.0,0.0,27.446666653951,50.2916669209798,529.233333333333,1.21390371521313,126.0,18255.19,0.0,0.0,27.4899998664855,51.0350001653035,507.333333333333,1.20913637081782,126.0,18255.189999999988,0.0,0.0,27.5099998474121,53.9800001144409,493.116666666666,1.20945318937301,126.0,18255.19,0.0,0.0,27.4349999745686,54.9350001017252,488.25,1.2054703493913,245.57,18255.190000000017,0.0,0.0,27.4983332633972,54.7299997965494,478.466666666666,1.20826134880383,252.0,18255.19,0.0,0.0,27.3466667175292,54.7750002543131,471.35,1.20664709011713,245.57000000000016,18255.189999999973,0.0,0.0,27.5316666285196,54.7333335240681,467.95,1.20708460609118,245.5700000000097,17945.78,0.0,0.0,26.2616666475931,54.3700003306071,578.216666666666,1.20307160218556,80.98999999999023,9913.496400000004,0.0,0.0,24.636666615804,57.2283334732055,506.566666666666,1.2094531416893,0.0,18.56460000001244,0.0,0.0,24.4050000508626,56.6966667175293,488.166666666666,1.21076561411221,0.0,0.0,0.0,0.0,24.0750000953674,57.5900000254313,480.3,1.212515660127,126.0,0.0,0.0,0.0,24.2466664950052,58.9216667175293,475.9,1.21313421328862,0.0,0.0,0.0,0.0,23.8699997266133,57.2050001144409,467.016666666666,1.21473338802655,0.0,0.0,0.0,0.0
4,23.4733334223429,57.7949999491373,463.066666666666,1.21702655553817,0.0,0.0,0.0,0.0,23.2033897981805,57.613559334965,457.762711864406,1.21938158698001,125.999999999999,0.0,0.0,0.0,22.9133332252502,58.15,452.266666666666,1.2196516195933,0.0,0.0,0.0,0.0,22.6416670799255,58.6783332824707,446.683333333333,1.22122062246004,0.0,0.0,0.0,0.0,22.614999961853,57.9866666793823,441.083333333333,1.22211072643597,0.0,0.0,0.0,0.0,22.4283330599466,57.7333334604899,435.05,1.22351374228795,0.0,0.0,0.0,0.0,23.448333454132,56.636666615804,430.483333333333,1.22935221592585,252.0,4183.2232,0.0,0.0,25.6749998728434,54.8666667302449,423.416666666666,1.23221863706906,245.57000000000005,13292.2536,0.0,0.0,27.0733331680297,52.8400001525878,418.333333333333,1.22622927228609,119.56999999999994,18249.0018,0.0,0.0,27.0333333333333,53.9766667683919,421.133333333333,1.22277446786562,194.13,18255.189999999995,0.0,0.0,27.2316665649414,54.6700001398722,423.866666666666,1.21832396189371,245.56999999999096,17945.780000000006,0.0,0.0,27.3933332443237,52.7116664250691,493.666666666666,1.21578948696454,252.0,18255.19,0.0,0.0,27.3933331807454,54.408333269755,466.85,1.21425069967905,126.0,18255.189999999988,0.0,0.0,27.5466665585835,55.0400000890096,441.483333333333,1.21219894091288,206.99,18255.19,0.0,0.0,27.3849999745686,55.7350000381469,438.55,1.21005665858586,126.0,18255.190000000017,0.0,0.0,27.5466665903727,55.948333231608,453.55,1.20942301948865,126.0,18255.189999999973,0.0,0.0,27.4766666094462,56.0800001780192,463.55,1.2082613547643,126.0,18255.19,0.0,0.0,27.3616666793823,58.0733334223429,486.766666666666,1.20455008347829,126.0,18255.19,0.0,0.0,28.7383331298828,56.7900003433227,526.783333333333,1.19946591655413,126.0,9783.544200000004,0.0,0.0,31.0633331616719,56.1299999872843,540.35,1.1873212536176,126.0,24.752800000016578,0.0,0.0,29.6299999554951,56.0633333206176,554.85,1.18418326179186,0.0,0.0,0.0,0.0,26.4533332506815,57.0599999109904,583.816666666666,1.19341622193654,126.0,0.0,0.0,0.0,25.3799997647603,57.1733333587646,614.2,1.19943573276201,0.0,0.0,0.0,0.0,24.4100000063578,57.5899998346964,636.216666666666,1.20500266949335,126.0,0.0,0.0,0.0
5,23.694999885559,57.2016664505004,649.766666666666,1.21023760437965,0.0,0.0,0.0,0.0,23.1830507375426,57.6728812395516,651.406779661016,1.2165432723902,125.999999999999,0.0,0.0,0.0,22.7883331616719,56.9083332061767,645.166666666666,1.21912358999252,0.0,0.0,0.0,0.0,22.3633328119913,57.3549999872843,634.683333333333,1.22227666974067,126.0,0.0,0.0,0.0,22.3333332061767,58.3516667683919,622.066666666666,1.22416246930758,0.0,0.0,0.0,0.0,22.2783334096272,56.6766667683919,605.583333333333,1.22654614647229,119.57000000000002,0.0,0.0,0.0,23.3683332443237,56.6533331553141,589.316666666666,1.23242986599604,245.57,4108.9648,0.0,0.0,25.7216664950052,55.2233332951863,569.466666666666,1.23659373919169,252.0,13205.6187999999,0.0,0.0,26.9399998664855,53.2133333841959,550.516666666666,1.23137379089991,239.139999999991,18245.9077000001,0.0,0.0,26.9983332951863,54.3549997965494,536.166666666666,1.22966901262601,245.57,18255.189999999995,0.0,0.0,27.0866665522257,54.2749997456868,525.833333333333,1.22579177419344,126.0,18255.19,0.0,0.0,27.1099998792012,54.8983332951863,520.483333333333,1.22020976146062,126.0,18255.19,0.0,0.0,27.3983332951863,55.6150000254313,506.583333333333,1.21962140202522,200.56000000000017,18255.19,0.0,0.0,27.2849999427795,56.2566666920979,494.883333333333,1.21827871799469,251.99999999999977,18255.19,0.0,0.0,27.4099998792012,56.1783332824707,484.816666666666,1.21584981679916,252.0,18255.19,0.0,0.0,27.3733331998189,56.7783334732055,477.8,1.21741880575815,126.0,18255.19,0.0,0.0,27.4949999173482,56.4133331934611,470.833333333333,1.21557829976081,126.0,18255.19,0.0,0.0,27.411666615804,55.6550000508626,520.616666666666,1.21651364763577,252.0,18255.189999999973,0.0,0.0,28.0033332506815,58.198333231608,482.966666666666,1.20485180616378,252.0,9659.780200000008,0.0,0.0,29.3766665140787,57.9016665140787,473.733333333333,1.19379339019457,126.0,12.376400000008289,0.0,0.0,26.6383332888285,56.6883334477742,498.266666666666,1.19764044880867,0.0,0.0,0.0,0.0,24.7266665458679,56.2400000890096,491.816666666666,1.20663202007611,0.0,0.0,0.0,0.0,24.2466666857401,56.7966667811075,482.383333333333,1.21180659532547,0.0,0.0,0.0,0.0,23.6099999427795,56.8100002288818,471.316666666666,1.2158950527509,0.0,0.0,0.0,0.0
6,23.1016664822896,57.7016667048136,464.683333333333,1.2186709900697,125.999999999999,0.0,0.0,0.0,22.7017240853145,57.3913792577283,456.586206896551,1.2234409225398,0.0,0.0,0.0,0.0,22.3166667938232,57.3533331553141,451.5,1.22438877423604,126.0,0.0,0.0,0.0,22.3033332188924,56.8250000635782,446.083333333333,1.22751168608665,0.0,0.0,0.0,0.0,22.2116666793823,58.0816665013631,445.833333333333,1.22745134631792,125.99999999999996,0.0,0.0,0.0,22.2433333396911,57.5733333587646,444.5,1.2292466421922,0.0,0.0,0.0,0.0,23.3183331489563,57.6350000381469,442.816666666666,1.23386309941609,252.0,4214.1642,0.0,0.0,25.7316665967305,55.2299999872843,434.183333333333,1.2368200302124,245.57000000000005,13301.5359,0.0,0.0,27.0433332125345,54.4583333333333,428.566666666666,1.23249018987019,252.0000000000009,18245.9077,0.0,0.0,26.9733332951863,55.9549999872843,426.05,1.22915607492129,126.0,18255.19,0.0,0.0,27.2183331807454,56.2466667811075,422.583333333333,1.22461502552032,0.0,18255.19,0.0,0.0,27.076666577657,57.1850000381469,419.233333333333,1.22316672205925,119.56999999999016,18255.19,0.0,0.0,27.2966665585835,56.6783332824707,414.966666666666,1.22370982368787,245.57,17636.369999999995,0.0,0.0,27.1366665522257,54.171666653951,412.983333333333,1.21987785100936,245.57,18255.19,0.0,0.0,27.2616665522257,56.8583331425984,411.416666666666,1.21636272470156,245.57,18255.19,0.0,0.0,27.2349998474121,57.6000001271565,410.316666666666,1.22052658200263,0.0,18255.19,0.0,0.0,27.3633332252502,56.043333307902,414.683333333333,1.2161968032519,126.0,18255.19,0.0,0.0,27.3599999427795,57.4066667556762,422.35,1.21960632801055,252.0,18255.19,0.0,0.0,26.018333307902,57.6583333333333,469.65,1.21029795408248,0.0,9628.839199999988,0.0,0.0,26.3400000890096,58.1283332824707,519.366666666666,1.21053935289382,0.0,18.56460000001244,0.0,0.0,27.4249997456868,57.5433331807454,581.166666666666,1.20424835880597,126.0,0.0,0.0,0.0,25.3649998029073,56.6666666030883,588.783333333333,1.20880441069602,0.0,0.0,0.0,0.0,24.4799998601277,57.5166666030883,568.433333333333,1.21369241277376,126.0,0.0,0.0,0.0,23.73000014623,57.393333307902,543.7,1.2166041235129,0.0,0.0,0.0,0.0
7,23.2783332824707,56.9550001780192,528.7,1.21951583226521,125.999999999999,0.0,0.0,0.0,22.7379308897873,56.2724138457199,509.0,1.22422124599588,0.0,0.0,0.0,0.0,22.3799998601277,58.3366667429606,500.55,1.22604829271634,126.0,0.0,0.0,0.0,22.2550000190734,57.7650000254313,485.316666666666,1.22769274115562,0.0,0.0,0.0,0.0,22.1666667938232,57.7699998219808,476.5,1.22831129233042,119.57000000000002,0.0,0.0,0.0,22.3533332824707,58.4283332188924,468.933333333333,1.23063460588455,0.0,0.0,0.0,0.0,23.3616665204366,57.6416663487752,461.983333333333,1.2352057993412,245.57,4217.2583,0.0,0.0,25.6066666603088,57.6000001271565,449.883333333333,1.23795151313145,252.0,13347.947399999995,0.0,0.0,27.0149999936421,56.2716667811075,440.6,1.2325656235218,245.56999999999107,17933.403599999998,0.0,0.0,26.9566665649414,57.9166667302449,436.416666666666,1.23093628684679,252.0,18255.19,0.0,0.0,27.211666615804,56.7166668574015,439.45,1.22852242986361,252.0,18255.19,0.0,0.0,27.2083332061767,56.6883334477742,440.283333333333,1.22736077109972,252.0,18255.19,0.0,0.0,27.0466665585835,56.5466665903727,441.116666666666,1.22153737942377,126.0,18255.19,0.0,0.0,27.1849998474121,56.1166666666666,441.116666666666,1.22337793111801,245.57000000000016,18255.189999999988,0.0,0.0,27.3283331871032,56.7033334096272,439.183333333333,1.22280463377634,252.0,18255.19,0.0,0.0,27.2733332633972,56.0583333333333,440.5,1.22001363039016,245.5700000000097,18255.19,0.0,0.0,27.4116666475931,57.9550001144409,441.4,1.21959122618039,245.57000000000016,18255.19,0.0,0.0,27.1099999745686,55.8950000127156,446.766666666666,1.21947052876154,245.5699999999997,18255.19,0.0,0.0,27.8333332379659,57.1233332951863,469.683333333333,1.20780871510505,245.57000000000016,9792.826499999996,0.0,0.0,29.668333307902,57.7433329900105,466.883333333333,1.19623740116755,0.0,18.56460000001244,0.0,0.0,29.7250003178914,58.2083332061767,492.533333333333,1.19296362400054,126.0,0.0,0.0,0.0,28.2416665712992,56.2383333206176,522.616666666666,1.19341622591018,0.0,0.0,0.0,0.0,25.9533333142598,55.771666653951,518.95,1.20083879033724,126.0,0.0,0.0,0.0,24.5799997647603,56.4583333969116,503.666666666666,1.20812553167343,0.0,0.0,0.0,0.0
