day,내부온도관측치0,내부온도관측치1,내부온도관측치2,내부온도관측치3,내부온도관측치4,내부온도관측치5,내부온도관측치6,내부온도관측치7,내부온도관측치8,내부온도관측치9,내부온도관측치10,내부온도관측치11,내부온도관측치12,내부온도관측치13,내부온도관측치14,내부온도관측치15,내부온도관측치16,내부온도관측치17,내부온도관측치18,내부온도관측치19,내부온도관측치20,내부온도관측치21,내부온도관측치22,내부온도관측치23,내부습도관측치0,내부습도관측치1,내부습도관측치2,내부습도관측치3,내부습도관측치4,내부습도관측치5,내부습도관측치6,내부습도관측치7,내부습도관측치8,내부습도관측치9,내부습도관측치10,내부습도관측치11,내부습도관측치12,내부습도관측치13,내부습도관측치14,내부습도관측치15,내부습도관측치16,내부습도관측치17,내부습도관측치18,내부습도관측치19,내부습도관측치20,내부습도관측치21,내부습도관측치22,내부습도관측치23,co2관측치0,co2관측치1,co2관측치2,co2관측치3,co2관측치4,co2관측치5,co2관측치6,co2관측치7,co2관측치8,co2관측치9,co2관측치10,co2관측치11,co2관측치12,co2관측치13,co2관측치14,co2관측치15,co2관측치16,co2관측치17,co2관측치18,co2관측치19,co2관측치20,co2관측치21,co2관측치22,co2관측치23,ec관측치0,ec관측치1,ec관측치2,ec관측치3,ec관측치4,ec관측치5,ec관측치6,ec관측치7,ec관측치8,ec관측치9,ec관측치10,ec관측치11,ec관측치12,ec관측치13,ec관측치14,ec관측치15,ec관측치16,ec관측치17,ec관측치18,ec관측치19,ec관측치20,ec관측치21,ec관측치22,ec관측치23,시간당분무량0,시간당분무량1,시간당분무량2,시간당분무량3,시간당분무량4,시간당분무량5,시간당분무량6,시간당분무량7,시간당분무량8,시간당분무량9,시간당분무량10,시간당분무량11,시간당분무량12,시간당분무량13,시간당분무량14,시간당분무량15,시간당분무량16,시간당분무량17,시간당분무량18,시간당분무량19,시간당분무량20,시간당분무량21,시간당분무량22,시간당분무량23,시간당백색광량0,시간당백색광량1,시간당백색광량2,시간당백색광량3,시간당백색광량4,시간당백색광량5,시간당백색광량6,시간당백색광량7,시간당백색광량8,시간당백색광량9,시간당백색광량10,시간당백색광량11,시간당백색광량12,시간당백색광량13,시간당백색광량14,시간당백색광량15,시간당백색광량16,시간당백색광량17,시간당백색광량18,시간당백색광량19,시간당백색광량20,시간당백색광량21,시간당백색광량22,시간당백색광량23,시간당적색광량0,시간당적색광량1,시간당적색광량2,시간당적색광량3,시간당적색광량4,시간당적색광량5,시간당적색광량6,시간당적색광량7,시간당적색광량8,시간당적색광량9,시간당적색광량10,시간당적색광량11,시간당적색광량12,시간당적색광량13,시간당적색광량14,시간당적색광량15,시간당적색광량16,시간당적색광량17,시간당적색광량18,시간당적색광량19,시간당적색광량20,시간당적색광량21,시간당적색광량22,시간당적색광량23,시간당청색광량0,시간당청색광량1,시간당청색광량2,시간당청색광량3,시간당청색광량4,시간당청색광량5,시간당청색광량6,시간당청색광량7,시간당청색광량8,시간당청색광량9,시간당청색광량10,시간당청색광량11,시간당청색광량12,시간당청색광량13,시간당청색광량14,시간당청색광량15,시간당청색광량16,시간당청색광량17,시간당청색광량18,시간당청색광량19,시간당청색광량20,시간당청색광량21,시간당청색광량22,시간당청색광량23
19,26.6466669718424,74.5033334096428,653.9,4.92040775616963,61.6999999999999,0.0,0.0,0.0,26.0699996948242,74.0783330281575,656.533333333333,4.94879579544067,61.69999999999909,0.0,0.0,0.0,25.5750002543131,73.6816661834716,654.066666666666,4.9814174969991,61.700000000001,0.0,0.0,0.0,25.3399998664855,73.4433343251546,651.083333333333,4.99957608381907,61.699999999998994,0.0,0.0,0.0,23.9966667811075,73.1949998219808,651.883333333333,5.03300533294677,61.70000000000101,0.0,0.0,0.0,24.3216663996378,73.9849995930989,654.616666666666,5.03983316421508,61.69999999999999,0.0,0.0,0.0,25.136666615804,76.0225006103632,642.15,5.02534548441569,123.399999999999,0.0,1125.264,1063.6535,27.4533332188924,72.354999923706,584.5,4.97804030577341,123.400000000001,0.0,3562.7844,3372.6745000000005,29.9449997901916,71.8116673787435,549.0,4.90716819763183,123.39999999999998,0.0,4881.66,4621.175,30.5950002352396,72.3016680399576,536.883333333333,4.8700436592102,123.39999999999998,0.0,4881.66,4621.174999999999,30.6200004577636,72.7299991607666,533.65,4.85411206086476,123.40000000000008,0.0,4881.66,4621.174999999999,29.898333454132,72.714999516805,531.133333333333,4.85983862082163,123.39999999999986,0.0,4881.66,4621.174999999999,29.2633331616719,72.3816665649414,527.233333333333,4.88152116934458,123.40000000000008,0.0,4881.66,4621.175000000003,28.4183330217997,72.3966663360595,527.933333333333,4.92253688176473,123.40000000000008,0.0,4881.66,4621.174999999999,28.5966668128967,72.2683330535888,529.166666666666,4.95138495604187,123.39999999999986,0.0,4881.660000000004,4621.174999999999,28.7166668891906,71.7466673533121,525.183333333333,4.95696467638029,123.40000000000008,0.0,4881.659999999996,4621.175000000003,29.6866666793823,71.0533329010009,516.65,4.95496294498431,123.39999999999986,0.0,4881.660000000004,4621.174999999996,30.7066663742065,71.0233336130778,514.666666666666,4.94759671529132,123.40000000000008,0.0,4881.659999999996,4621.175000000003,30.7066665331522,70.4816666920979,525.1,4.9394668515523,61.700000000000045,0.0,3675.3107999999993,3479.196499999998,30.0350000381469,73.2458321253342,545.5,5.0002735058469,61.700000000000045,0.0,1227.8616000000038,1162.3430000000008,28.9516667048136,74.9849994659423,586.233333333333,5.07484090725574,61.69999999999982,0.0,0.0,0.0,26.8266665458679,74.3350002288818,614.216666666666,5.18129573265638,61.70000000000027,0.0,0.0,0.0,25.5033331871032,74.6349990844726,625.35,5.28416546980552,61.69999999999982,0.0,0.0,0.0,26.108333047231,74.976667022705,631.516666666666,5.29550845225603,61.69999999999982,0.0,0.0,0.0
20,26.5083333651224,74.7166673024495,634.583333333333,5.27287145853045,61.6999999999999,0.0,0.0,0.0,26.3866662343343,74.8083343505859,642.45,5.32311325470606,61.69999999999909,0.0,0.0,0.0,25.9150002161661,75.0566668192545,643.183333333333,5.35903879404019,61.700000000001,0.0,0.0,0.0,25.8133327802022,75.4466674804687,640.25,5.40469204584775,61.699999999998994,0.0,0.0,0.0,25.7233331044515,76.1683324178059,643.7,5.39040002028135,61.70000000000101,0.0,0.0,0.0,25.5933336893717,76.6299989064573,645.816666666666,5.4153985881802,61.69999999999999,0.0,0.0,0.0,25.8766667683919,78.0924996058107,625.25,5.38031752506928,123.399999999999,0.0,1108.716,1049.555,26.0916664123535,77.2999994913737,562.233333333333,5.35185612042769,123.400000000001,0.0,3549.546,3360.1425,27.1416665077209,77.1980003865513,538.4,5.34747552076973,123.39999999999998,0.0,4878.3504,4618.042,28.0,77.4898336029048,544.916666666666,4.80701392094397,123.39999999999998,0.0,4881.66,4621.175000000001,28.7983328819274,78.9599998474121,536.183333333333,4.02952980121044,123.40000000000008,0.0,4881.660000000002,4621.174999999997,28.8133333206176,79.1416666666666,531.3,3.9920023891124,123.39999999999986,0.0,4881.66,4621.175000000003,27.7216666221618,79.0766671498616,521.733333333333,4.85516124963614,123.40000000000008,0.0,4881.66,4621.174999999999,27.2283334414164,80.1650000254313,517.566666666666,4.43538286526988,123.40000000000008,0.0,4881.66,4621.174999999999,27.3783329010009,80.3233331044514,510.583333333333,4.82133065700521,123.39999999999986,0.0,4881.659999999996,4621.174999999999,27.6183332443237,80.4866669972737,507.8,4.66000108242054,123.40000000000008,0.0,4881.660000000004,4621.175000000003,27.9466662406921,80.3933336893717,508.316666666666,4.08249684842594,123.39999999999986,0.0,4881.659999999996,4621.174999999996,29.0916663805643,80.2349997202555,502.516666666666,4.0738145589809,123.40000000000008,0.0,4881.660000000004,4621.175000000003,29.3349996248881,80.1349993387858,504.55,3.69757094701053,61.700000000000045,0.0,3676.965599999996,3480.762999999999,28.3466664950052,80.6150001525879,542.116666666666,4.41685692945902,61.700000000000045,0.0,1254.3384000000003,1187.4069999999992,26.5566665967305,80.2133331298828,595.366666666666,5.04590667406591,61.69999999999982,0.0,0.0,0.0,24.6599999427795,80.2316663106282,628.866666666666,5.42932838360429,61.70000000000027,0.0,0.0,0.0,24.0766667683919,80.3283334096272,639.616666666666,5.40181650320713,61.69999999999982,0.0,0.0,0.0,23.9716665585835,80.1683330535888,643.55,5.38754906256945,61.69999999999982,0.0,0.0,0.0
21,24.0016666730244,80.0699998219808,645.483333333333,4.64170018990795,61.6999999999999,0.0,0.0,0.0,23.9099996566772,80.3183335622151,653.316666666666,5.17644240220397,61.69999999999909,0.0,0.0,0.0,24.386666615804,80.7083343505859,660.5,5.15964948018421,61.700000000001,0.0,0.0,0.0,25.2966665585835,80.8250011444091,658.183333333333,5.39730866352717,61.699999999998994,0.0,0.0,0.0,25.3400000572204,80.4950005849202,656.516666666666,5.46232446432137,61.70000000000101,0.0,0.0,0.0,24.7033332188924,80.5533329010009,658.883333333333,5.31785168965628,61.69999999999999,0.0,0.0,0.0,24.8499998410542,81.5066660563151,640.983333333333,4.39231369813205,123.399999999999,0.0,1097.1324,1038.5895,26.1266666412353,80.9066677093505,559.733333333333,3.15393742799836,123.400000000001,0.0,3529.6883999999905,3341.3445,27.6983332633972,81.2133341471354,510.833333333333,2.34197133270402,123.39999999999998,0.0,4880.005200000009,4619.608499999999,29.3916666984558,81.151667022705,509.316666666666,2.36782416502634,123.39999999999998,0.0,4881.660000000002,4621.175000000001,29.8416664441426,80.9116669972737,525.916666666666,2.92420595757236,123.40000000000008,0.0,4881.66,4621.175000000001,29.5449998219807,79.6758333206118,563.64166666679,2.97702719290973,123.39999999999986,0.0,4881.66,4621.174999999999,28.9216663678487,78.7683326721191,583.25,1.64264190707278,123.40000000000008,0.0,4881.66,4621.174999999999,28.8016660690307,78.5483328501383,581.35,1.19049300273957,123.40000000000008,0.0,4881.659999999996,4621.174999999999,29.0783333142598,78.3483341217041,582.866666666666,1.55482785582717,123.39999999999986,0.0,4881.660000000004,4621.174999999999,29.4383330980936,78.5966651916503,567.883333333333,1.92913497289118,123.40000000000008,0.0,4881.660000000004,4621.175000000003,29.5066666920979,78.3366678873697,563.65,1.26219391386645,123.39999999999986,0.0,4881.659999999996,4621.174999999996,28.9299999554951,77.8950004577636,572.033333333333,1.54390049831029,123.40000000000008,0.0,4881.660000000004,4621.175000000003,28.0850000699361,77.7499998728434,581.733333333333,1.65226980070486,61.700000000000045,0.0,3700.1328,3502.694000000003,26.4116665204366,79.4883341471354,592.883333333333,2.16905359109223,61.700000000000045,0.0,1259.3027999999977,1192.1064999999944,25.551666577657,80.5949996948242,628.266666666666,2.35642734368642,61.69999999999982,0.0,0.0,0.0,24.7983334223429,80.6250003814697,654.733333333333,2.07910843094189,61.70000000000027,0.0,0.0,0.0,24.814999961853,80.9000015258789,664.983333333333,2.27075930277448,61.69999999999982,0.0,0.0,0.0,24.8366662979125,80.8266660054524,674.383333333333,2.61767012834704,61.69999999999982,0.0,0.0,0.0
22,24.9916666348775,80.9850001017252,677.75,2.81093347867523,61.6999999999999,0.0,0.0,0.0,24.643333085378,80.6399997711181,676.533333333333,2.30313295205511,61.69999999999909,0.0,0.0,0.0,24.7333331425984,81.1483331044515,673.116666666666,2.81822379708173,61.700000000001,0.0,0.0,0.0,24.8833328882853,80.8600016276041,674.316666666666,3.08342377304992,61.699999999998994,0.0,0.0,0.0,24.9466664632161,81.1349995930989,672.116666666666,2.87860433578316,61.70000000000101,0.0,0.0,0.0,24.8633328119913,81.209998957316,671.766666666666,2.48626071929854,61.69999999999999,0.0,0.0,0.0,25.3999999046325,81.9016671498616,650.583333333333,2.35735930323571,123.399999999999,0.0,1083.894,1026.0575,27.0099999427795,80.0166670481364,572.816666666666,1.72004889488356,123.400000000001,0.0,3519.7595999999994,3331.9455,29.1916665712992,79.3099997202555,534.133333333333,1.158690881928,123.39999999999998,0.0,4878.350400000001,4618.042,30.2399998982747,79.0649992624918,519.3,1.28234951893585,123.39999999999998,0.0,4964.4,4699.5,30.5516668637593,78.8983348846435,513.516666666666,1.12021179000585,123.40000000000008,0.0,4881.659999999998,4621.175000000001,30.5200001398722,78.901666132609,520.083333333333,0.914423058828106,123.39999999999986,0.0,4881.66,4621.174999999999,29.6933332761128,78.6033317565918,532.283333333333,0.974358241359974,123.40000000000008,0.0,4881.66,4621.174999999999,29.2016666412353,78.948333231608,534.066666666666,0.892338302534093,123.40000000000008,0.0,4881.660000000004,4621.174999999999,29.93000014623,79.4116668701171,516.9,0.593725414673099,123.39999999999986,0.0,4881.659999999996,4621.174999999999,29.9033333142598,78.6766662597656,526.433333333333,0.398439193763382,123.40000000000008,0.0,4881.660000000004,4621.175000000003,29.1866666475931,78.4766684214274,532.1,0.442515130241129,123.39999999999986,0.0,4881.659999999996,4621.174999999996,29.9866664886474,79.1133330027262,514.45,0.432467974323177,123.40000000000008,0.0,4881.660000000004,4621.175000000003,31.3483333269677,78.6983331044514,511.416666666666,0.508763825296773,61.700000000000045,0.0,3667.0368000000017,3471.3640000000014,30.7433330535888,80.0158323287983,535.333333333333,0.499361980953835,61.700000000000045,0.0,1219.587599999999,1156.0769999999975,29.6999998728434,80.8800018310546,584.233333333333,0.536104733248551,61.69999999999982,0.0,0.0,0.0,28.9449997901916,80.7500002543131,614.216666666666,0.639195348819096,61.70000000000027,0.0,0.0,0.0,28.5100000381469,80.5749988555908,624.166666666666,0.615505670506778,61.69999999999982,0.0,0.0,0.0,28.2349999745686,80.4383342742919,626.033333333333,0.45146580264045,61.69999999999982,0.0,0.0,0.0
23,27.983333269755,80.3016685485839,622.95,0.359109576045981,61.6999999999999,0.0,0.0,0.0,27.8516661008199,80.1566659291585,622.433333333333,0.481003868481396,61.69999999999909,0.0,0.0,0.0,27.6816668510437,79.9966667175293,619.4,0.487475230296452,61.700000000001,0.0,0.0,0.0,27.4566665013631,80.0099998474121,614.05,0.29005890463765,61.699999999998994,0.0,0.0,0.0,27.2683331171671,80.1016651153564,613.9,0.288215132803209,61.70000000000101,0.0,0.0,0.0,27.1000003814697,80.1683329264322,615.016666666666,0.30433417508951,61.69999999999999,0.0,0.0,0.0,27.0783334732055,80.7308333079039,596.95,0.134912449345574,123.399999999999,0.0,1112.0256,1052.688,27.0733331998189,78.7983343760172,531.916666666666,0.0113405968872636,123.400000000001,0.0,3566.094,3375.8075,27.5083333651224,78.9666661580403,510.766666666666,0.0,123.39999999999998,0.0,4878.350399999999,4618.042,27.9433334668477,79.3866680145263,507.816666666666,0.0,123.39999999999998,0.0,4881.66,4621.174999999999,28.4599996248881,79.2216660817464,513.5,0.0,123.40000000000008,0.0,4881.660000000002,4621.175000000001,29.2249997774759,79.0616659800211,507.75,0.0,123.39999999999986,0.0,4881.66,4621.174999999999,29.073333231608,78.6749994913737,504.716666666666,0.0,123.40000000000008,0.0,4881.66,4621.174999999999,28.4216663678487,78.7783331553141,505.433333333333,0.0,123.40000000000008,0.0,4881.659999999996,4621.174999999999,28.2749997456868,78.8233331044514,508.8,0.0,123.39999999999986,0.0,4881.660000000004,4621.175000000003,27.8633330663045,78.6733320871988,517.383333333333,0.0,123.40000000000008,0.0,4881.659999999996,4621.174999999996,27.4216667175293,78.5549994150797,516.666666666666,0.0,123.39999999999986,0.0,4881.660000000004,4621.175000000003,27.0800003051757,78.4633336385091,516.983333333333,0.0,123.40000000000008,0.0,4881.660000000004,4621.175000000003,26.7099999427795,77.9950008392334,525.766666666666,0.0,61.700000000000045,0.0,3675.3107999999993,3479.196499999998,26.1533334414164,79.2391674677492,545.85,0.0,61.700000000000045,0.0,1232.8259999999937,1167.042499999996,25.8916663805643,80.1649982452392,586.35,0.0,61.69999999999982,0.0,0.0,0.0,25.5983337084452,80.1266649881998,611.466666666666,0.0,61.70000000000027,0.0,0.0,0.0,25.3349994977315,80.116665649414,618.9,0.0,61.69999999999982,0.0,0.0,0.0,25.1316671053568,80.0799989064534,619.583333333333,0.0,61.69999999999982,0.0,0.0,0.0
24,25.1200004577636,80.126666132609,621.7,0.0,61.6999999999999,0.0,0.0,0.0,24.9399997711181,80.0566658020019,624.466666666666,0.0,61.69999999999909,0.0,0.0,0.0,24.8016659418741,80.2883335113525,628.7,0.0,61.700000000001,0.0,0.0,0.0,24.8333326975504,80.4050014495849,629.366666666666,0.0,61.699999999998994,0.0,0.0,0.0,24.8049997329711,80.4050014495849,628.683333333333,0.0,61.70000000000101,0.0,0.0,0.0,24.5683334986368,80.538332748413,633.166666666666,0.0,61.69999999999999,0.0,0.0,0.0,24.476666577657,80.9850001017019,614.633333333333,0.0,123.399999999999,0.0,1110.3708,1051.1215,24.3466663042704,79.9666671752929,548.716666666666,0.0,123.400000000001,0.0,3547.8912,3358.576,24.8749996503194,80.3080012766411,520.65,0.0,123.39999999999998,0.0,4880.0052000000005,4619.6085,25.6016665458679,71.9819449103078,503.033333333333,0.0,123.39999999999998,0.0,4881.66,4621.174999999999,25.5326666641281,49.5000548681399,512.5,0.0,123.40000000000008,0.0,4881.660000000002,4621.174999999999,26.1199998537699,36.6588688331659,492.733333333333,0.0,123.39999999999986,0.0,4881.66,4621.174999999999,26.2683332125345,79.5371681357219,496.533333333333,0.0,123.40000000000008,0.0,4881.66,4621.175000000003,25.4383332506675,64.1177032158081,496.981666666766,0.0,123.40000000000008,0.0,4881.659999999996,4621.174999999999,26.2949998537699,61.1281953131314,487.478333333383,0.0,123.39999999999986,0.0,4881.660000000004,4621.174999999999,26.7366665840148,78.7599998474121,503.583333333333,0.0,123.40000000000008,0.0,4881.659999999996,4621.175000000003,27.5999997774759,78.1820003763743,501.233333333333,0.0,123.39999999999986,0.0,4881.660000000004,4621.174999999996,28.1249998410542,77.5466672261556,501.95,0.0,123.40000000000008,0.0,4881.659999999996,4621.175000000003,28.5216667811075,76.5533334096272,513.133333333333,0.0,61.700000000000045,0.0,3683.584800000004,3488.595499999996,27.4349999109903,77.6274993260701,543.133333333333,0.0,61.700000000000045,0.0,1249.3739999999962,1182.707500000004,26.1216665903727,79.0366661071777,589.116666666666,0.0,61.69999999999982,0.0,0.0,0.0,24.9949998537699,79.2183327992757,614.733333333333,0.0,61.70000000000027,0.0,0.0,0.0,24.5416667302449,79.3533335367838,625.9,0.0,61.69999999999982,0.0,0.0,0.0,24.0566664377848,79.0233334859212,629.233333333333,0.0,61.69999999999982,0.0,0.0,0.0
25,23.7283331235249,79.0433327992757,626.05,0.0,61.6999999999999,0.0,0.0,0.0,23.3483331998189,78.8966681162516,623.516666666666,0.0,61.69999999999909,0.0,0.0,0.0,23.1383335749308,78.9566669464111,624.1,0.0,61.700000000001,0.0,0.0,0.0,23.051666800181,78.8200002034505,623.966666666666,0.0,61.699999999998994,0.0,0.0,0.0,22.8966662724812,78.9300011952718,624.633333333333,0.0,61.70000000000101,0.0,0.0,0.0,22.9516664822896,79.0933330535888,626.6,0.0,61.69999999999999,0.0,0.0,0.0,23.7483334223429,79.8066668192545,605.366666666666,0.0,123.399999999999,0.0,1087.2036,1029.1905,25.8049999554951,76.858334604899,545.55,0.0,123.400000000001,0.0,3536.3076,3347.6105000000007,27.9216667811075,76.6933325449625,515.933333333333,0.0,123.39999999999998,0.0,4878.3504,4618.042,27.8233333587646,76.7833340962727,539.3,0.0,123.39999999999998,0.0,4881.66,4621.174999999999,27.5183334032694,76.611666615804,558.983333333333,0.0,123.40000000000008,0.0,4881.66,4621.174999999999,26.9316664059956,76.6450005849202,571.766666666666,0.0,123.39999999999986,0.0,4881.66,4621.174999999999,27.193333085378,76.615001296997,592.95,0.0,123.40000000000008,0.0,4881.66,4621.175000000003,27.5966670354207,76.1766674041748,582.666666666666,0.0,123.40000000000008,0.0,4881.66,4621.174999999999,27.6050004005432,75.3066669464111,642.766666666666,0.0,123.39999999999986,0.0,4881.660000000004,4621.174999999996,27.479999923706,73.8583332061767,709.466666666666,0.0,123.40000000000008,0.0,4881.659999999996,4621.175000000003,27.5766669591267,73.4116663614908,660.833333333333,0.0,123.39999999999986,0.0,4881.660000000004,4621.175000000003,27.2499998092651,72.679999923706,654.816666666666,0.0,123.40000000000008,0.0,4881.659999999996,4621.174999999996,26.5533332188924,72.1649998982747,603.916666666666,0.0,61.700000000000045,0.0,3698.478000000003,3501.1275000000023,25.8799996693929,74.2491680781065,611.45,0.0,61.700000000000045,0.0,1244.409599999999,1178.0080000000016,25.9283330599466,76.3516668955485,651.483333333333,0.0,61.69999999999982,0.0,0.0,0.0,25.9816665967305,76.7666674296061,682.1,0.0,61.70000000000027,0.0,0.0,0.0,25.7583332379659,77.2066645304362,675.3,0.0,61.69999999999982,0.0,0.0,0.0,25.7050002415974,77.41666653951,666.316666666666,0.0,61.69999999999982,0.0,0.0,0.0
26,25.6000003814697,78.0,660.0,0.0,61.6999999999999,0.0,0.0,0.0,23.3483331998189,78.8966681162516,623.516666666666,0.0,61.69999999999909,0.0,0.0,0.0,23.1383335749308,78.9566669464111,624.1,0.0,61.700000000001,0.0,0.0,0.0,23.051666800181,78.8200002034505,623.966666666666,0.0,61.699999999998994,0.0,0.0,0.0,22.8966662724812,78.9300011952718,624.633333333333,0.0,61.70000000000101,0.0,0.0,0.0,22.9516664822896,79.0933330535888,626.6,0.0,61.69999999999999,0.0,0.0,0.0,23.7483334223429,79.8066668192545,605.366666666666,0.0,123.399999999999,0.0,1087.2036,1029.1905,25.8049999554951,76.858334604899,545.55,0.0,123.400000000001,0.0,3536.3076,3347.6105000000007,27.9216667811075,76.6933325449625,515.933333333333,0.0,123.39999999999998,0.0,4878.3504,4618.042,27.8233333587646,76.7833340962727,539.3,0.0,123.39999999999998,0.0,4881.66,4621.174999999999,27.5183334032694,76.611666615804,558.983333333333,0.0,123.40000000000008,0.0,4881.66,4621.174999999999,26.9316664059956,76.6450005849202,571.766666666666,0.0,123.39999999999986,0.0,4881.66,4621.174999999999,27.193333085378,76.615001296997,592.95,0.0,123.40000000000008,0.0,4881.66,4621.175000000003,27.5966670354207,76.1766674041748,582.666666666666,0.0,123.40000000000008,0.0,4881.66,4621.174999999999,27.6050004005432,75.3066669464111,642.766666666666,0.0,123.39999999999986,0.0,4881.660000000004,4621.174999999996,27.479999923706,73.8583332061767,709.466666666666,0.0,123.40000000000008,0.0,4881.659999999996,4621.175000000003,27.5766669591267,73.4116663614908,660.833333333333,0.0,123.39999999999986,0.0,4881.660000000004,4621.175000000003,27.2499998092651,72.679999923706,654.816666666666,0.0,123.40000000000008,0.0,4881.659999999996,4621.174999999996,26.5533332188924,72.1649998982747,603.916666666666,0.0,61.700000000000045,0.0,3698.478000000003,3501.1275000000023,25.8799996693929,74.2491680781065,611.45,0.0,61.700000000000045,0.0,1244.409599999999,1178.0080000000016,25.9283330599466,76.3516668955485,651.483333333333,0.0,61.69999999999982,0.0,0.0,0.0,25.9816665967305,76.7666674296061,682.1,0.0,61.70000000000027,0.0,0.0,0.0,25.7583332379659,77.2066645304362,675.3,0.0,61.69999999999982,0.0,0.0,0.0,25.7050002415974,77.41666653951,666.316666666666,0.0,61.69999999999982,0.0,0.0,0.0
27,25.6000003814697,78.0,660.0,0.0,61.6999999999999,0.0,0.0,0.0,23.3483331998189,78.8966681162516,623.516666666666,0.0,61.69999999999909,0.0,0.0,0.0,23.1383335749308,78.9566669464111,624.1,0.0,61.700000000001,0.0,0.0,0.0,23.051666800181,78.8200002034505,623.966666666666,0.0,61.699999999998994,0.0,0.0,0.0,22.8966662724812,78.9300011952718,624.633333333333,0.0,61.70000000000101,0.0,0.0,0.0,22.9516664822896,79.0933330535888,626.6,0.0,61.69999999999999,0.0,0.0,0.0,23.7483334223429,79.8066668192545,605.366666666666,0.0,123.399999999999,0.0,1087.2036,1029.1905,25.8049999554951,76.858334604899,545.55,0.0,123.400000000001,0.0,3536.3076,3347.6105000000007,27.9216667811075,76.6933325449625,515.933333333333,0.0,123.39999999999998,0.0,4878.3504,4618.042,27.8233333587646,76.7833340962727,539.3,0.0,123.39999999999998,0.0,4881.66,4621.174999999999,27.5183334032694,76.611666615804,558.983333333333,0.0,123.40000000000008,0.0,4881.66,4621.174999999999,26.9316664059956,76.6450005849202,571.766666666666,0.0,123.39999999999986,0.0,4881.66,4621.174999999999,27.193333085378,76.615001296997,592.95,0.0,123.40000000000008,0.0,4881.66,4621.175000000003,27.5966670354207,76.1766674041748,582.666666666666,0.0,123.40000000000008,0.0,4881.66,4621.174999999999,27.6050004005432,75.3066669464111,642.766666666666,0.0,123.39999999999986,0.0,4881.660000000004,4621.174999999996,27.479999923706,73.8583332061767,709.466666666666,0.0,123.40000000000008,0.0,4881.659999999996,4621.175000000003,27.5766669591267,73.4116663614908,660.833333333333,0.0,123.39999999999986,0.0,4881.660000000004,4621.175000000003,27.2499998092651,72.679999923706,654.816666666666,0.0,123.40000000000008,0.0,4881.659999999996,4621.174999999996,26.5533332188924,72.1649998982747,603.916666666666,0.0,61.700000000000045,0.0,3698.478000000003,3501.1275000000023,25.8799996693929,74.2491680781065,611.45,0.0,61.700000000000045,0.0,1244.409599999999,1178.0080000000016,25.9283330599466,76.3516668955485,651.483333333333,0.0,61.69999999999982,0.0,0.0,0.0,25.9816665967305,76.7666674296061,682.1,0.0,61.70000000000027,0.0,0.0,0.0,25.7583332379659,77.2066645304362,675.3,0.0,61.69999999999982,0.0,0.0,0.0,25.7050002415974,77.41666653951,666.316666666666,0.0,61.69999999999982,0.0,0.0,0.0
0,24.0600001653035,62.5400000890096,510.833333333333,2.16523771031449,768.999999999999,0.0,0.0,0.0,23.7383332570393,62.026666577657,514.866666666666,2.24176847934735,0.0,0.0,0.0,0.0,23.6100001017252,62.0549999872843,520.05,2.11435230688611,768.999999999991,0.0,0.0,0.0,23.3666661580403,61.831667137146,524.383333333333,2.16625047326075,0.0,0.0,0.0,0.0,23.2599998156229,61.9149998346964,527.6,2.09400033491272,769.0,0.0,0.0,0.0,23.0150000572204,61.8266664505004,526.333333333333,2.18095291852969,0.0,0.0,0.0,0.0,23.169999885559,60.0416666030883,521.433333333333,2.02790344513002,769.0,4186.3173,178.7184,169.182,24.3450000127156,54.075,512.0,2.09410999615993,0.0,13276.7831,658.6104,623.467,25.958333269755,50.3299999872843,502.533333333333,1.95738284935989,769.0,18555.3176999999,987.9156,1315.86,26.8399999936421,52.5599998474121,520.3,1.89248607655738,769.0,18255.190000000097,976.332,2249.494,27.4949999173482,57.718332862854,520.116666666666,1.81874027395573,769.0,18255.19,1016.0472,2810.3010000000004,27.7999997138977,59.2983334859212,511.116666666666,1.78974597159222,769.0,18255.19,1169.9436000000003,2955.9854999999006,28.139999961853,59.3116666793823,518.883333333333,1.74543419633224,769.0,18255.19,1327.1495999999995,3104.803,28.6749999682108,59.0883336385091,495.183333333333,1.69800431609278,769.0,18255.19,1500.9035999999996,3269.2855000001,28.9649998664855,59.1283333460489,507.083333333333,1.66814533258105,769.0000000000009,18255.189999999988,1654.800000000001,3414.9699999999,29.0866669972737,59.5633332570393,501.766666666666,1.6578615075829,769.0,18255.19,1813.6608,3565.354000000101,28.9783332506815,59.3033332188924,516.0,1.61644911742068,769.0,17741.569400000008,2129.7276,3219.157499999997,28.664999961853,60.0033338546752,524.666666666666,1.59316537622716,768.999999999909,16831.90400000001,2616.238799999999,2302.755000000001,27.5249997456868,58.4483331044515,545.016666666666,1.54481509413147,769.0,8456.175299999974,1469.4623999999983,910.1365000000004,25.4566665967305,61.5266669591267,540.066666666666,1.62401921153068,0.0,0.0,0.0,0.0,24.6899999300638,61.9100004196167,535.583333333333,1.58004338185739,769.0,0.0,0.0,0.0,24.236666615804,61.8633330663045,529.0,1.58825081765663,0.0,0.0,0.0,0.0,23.986666615804,61.6666662851969,526.2,1.57213860024478,769.0,0.0,0.0,0.0,23.7316666285196,61.52333278656,526.433333333333,1.56483477552733,0.0,0.0,0.0,0.0
