,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g,Case,6time,diff_temp,dark,water,내부온도관측치 1,내부습도관측치 1,co2관측치 1,ec관측치 1,시간당분무량 1,시간당백색광량 1,시간당적색광량 1,시간당청색광량 1,시간당총광량 1,내부온도관측치 3,내부습도관측치 3,co2관측치 3,ec관측치 3,시간당분무량 3,시간당백색광량 3,시간당적색광량 3,시간당청색광량 3,시간당총광량 3,내부온도관측치 std,내부습도관측치 std,co2관측치 std,ec관측치 std,시간당분무량 std,시간당백색광량 std,시간당적색광량 std,시간당청색광량 std,시간당총광량 std,내부온도관측치 mid,내부습도관측치 mid,co2관측치 mid,ec관측치 mid,시간당분무량 mid,시간당백색광량 mid,시간당적색광량 mid,시간당청색광량 mid,시간당총광량 mid,"('co2관측치', 1.0)","('co2관측치', 2.0)","('co2관측치', 3.0)","('co2관측치', 4.0)","('ec관측치', 1.0)","('ec관측치', 2.0)","('ec관측치', 3.0)","('ec관측치', 4.0)","('내부습도관측치', 1.0)","('내부습도관측치', 2.0)","('내부습도관측치', 3.0)","('내부습도관측치', 4.0)","('내부온도관측치', 1.0)","('내부온도관측치', 2.0)","('내부온도관측치', 3.0)","('내부온도관측치', 4.0)","('시간당백색광량', 1.0)","('시간당백색광량', 2.0)","('시간당백색광량', 3.0)","('시간당백색광량', 4.0)","('시간당분무량', 1.0)","('시간당분무량', 2.0)","('시간당분무량', 3.0)","('시간당분무량', 4.0)","('시간당적색광량', 1.0)","('시간당적색광량', 2.0)","('시간당적색광량', 3.0)","('시간당적색광량', 4.0)","('시간당청색광량', 1.0)","('시간당청색광량', 2.0)","('시간당청색광량', 3.0)","('시간당청색광량', 4.0)","('시간당총광량', 1.0)","('시간당총광량', 2.0)","('시간당총광량', 3.0)","('시간당총광량', 4.0)","('일간누적백색광량', 1.0)","('일간누적백색광량', 2.0)","('일간누적백색광량', 3.0)","('일간누적백색광량', 4.0)","('일간누적분무량', 1.0)","('일간누적분무량', 2.0)","('일간누적분무량', 3.0)","('일간누적분무량', 4.0)","('일간누적적색광량', 1.0)","('일간누적적색광량', 2.0)","('일간누적적색광량', 3.0)","('일간누적적색광량', 4.0)","('일간누적청색광량', 1.0)","('일간누적청색광량', 2.0)","('일간누적청색광량', 3.0)","('일간누적청색광량', 4.0)","('일간누적총광량', 1.0)","('일간누적총광량', 2.0)","('일간누적총광량', 3.0)","('일간누적총광량', 4.0)"
co2관측치 1,-0.3071789947744832,,0.16184713483821517,-0.2659272908175561,0.8650266287031978,-0.1207361518053982,-0.4354130332148795,-0.43541303321487873,0.25946104806765663,0.2594610480676564,-0.24746906859924941,-0.2474690685992495,-0.18378341452670943,-0.1837834145267098,0.05215775211448121,0.052157752114480885,-0.44865731359310324,0.07175274676757182,,0.05579164987799682,-0.2827908778720592,-0.12629402125925374,0.0484606705525694,-0.27688362180307335,1.0,-0.08126008686236282,-0.28504433077349617,-0.08344508208599342,-0.29893603137248786,-0.24674611383110553,-0.45432563431335593,0.1935722249251516,-0.22844080122007454,0.7004950037582846,-0.1491734240729476,-0.44588100162618083,0.265108328702766,-0.2211593511308794,-0.15891833656555845,0.22570020995855258,0.07377128355567664,0.12876721594435792,0.09117496869700126,-0.17672247261695379,-0.40266727133741115,0.27471176244347983,-0.18587129690765627,-0.1396598044007261,0.27948388129241347,0.1347462843209163,-0.2850717034185962,0.8394273025513326,-0.1334206081384295,-0.41326057096172303,0.20641868651113635,-0.13836706483701477,-0.03989004414304967,0.026725210054647675,-0.06023167766071538,-0.03903528101021495,0.02091430528252541,-0.017957632610728247,0.05799707357313868,0.05983032840718375,0.05890699375153064,0.05795089468809392,0.07591782911261816,0.0568425054634262,0.05254455713637544,0.05275210799545245,-0.1644819411805629,-0.16963793083929402,-0.12967207055590727,-0.21585326834378013,0.040437864865242035,-0.07630201794790788,-0.048337536835156535,0.016172731101490277,-0.02828729190741762,-0.03344370685155222,0.023507859933229024,-0.03359797508501379,-0.03494061426966264,-0.03654583188677536,0.023900818637686543,0.006793721729794793,0.04637486359577997,0.04580329980212581,0.0435399474561827,-0.010006315261356693,0.0021877100223017883,-0.08896663039195098,-0.02749116773210561,0.008384622353317646,0.04043786486524202,-0.07892639679989859,-0.06406853479319752,-0.05738317118149303,-0.021577110842877147,-0.036084758889647114,-0.019307356133196344,-0.013647700165732617,-0.030078710678668227,-0.041234212833763814,-0.024410867620485048,-0.0136000520858126,0.041384222482051446,0.04276756162771255,0.05779920563644364,0.04389392440228272,0.0011705794401193506,-0.08356763593553829,-0.06905582731221192,-0.05604982670886765
ec관측치 1,-0.01188865053049996,,-0.17230532999349146,0.09378865497737919,-0.05582129979619013,0.971827077032459,0.062006424048073695,0.06200642404807329,-0.2873124477313519,-0.2873124477313518,0.2895621453782738,0.28956214537827446,0.12568484178021408,0.12568484178021402,-0.08847946719176454,-0.0884794671917644,0.10965320949358524,-0.25226714655489424,,0.10585685173868208,0.36955805043792833,0.3881025988397162,-0.10961509748524746,0.060937153118165256,-0.08126008686236282,1.0,0.16561365129205968,0.05335535824246984,0.25209848316683775,0.07554121215201785,0.26622322926867836,-0.16383310522896,0.13095882764479921,-0.03689098629192235,0.9073534571741325,0.04669765960858406,-0.30285613379082077,0.2647498965871286,0.13988451300159316,-0.20732085121875105,0.07559813395045455,0.18273574410760493,0.016808408427039435,-0.1531414597798692,0.015978426411710742,-0.31382498960060423,0.235351300399366,0.1331094499829487,-0.24418363662030548,-0.11954857623377971,0.09076061488165262,-0.044992760559302125,0.9417231003742997,0.026153836289261854,-0.16271080196510693,0.2165410261646362,0.04894388120353052,-0.0012644701747911767,-0.029777786236684638,0.03328616318914891,0.033495024372352966,-0.035521649186209536,-0.03009276746514012,-0.029547238268026747,-0.03163189765673673,-0.020156685881987806,-0.14941812757116643,-0.17070918852010186,-0.1582659791726178,-0.14585102926011895,-0.03450862623328963,-0.006126603360879773,0.03400432499395851,0.004831931090004206,-0.010333922404098627,-0.013861357341924684,0.0010228622264001521,-0.0031903002451791115,-0.028365056005852325,0.011354180862772253,0.0038650707002951977,0.00898717034142523,0.06906623979360348,0.025507306481518048,0.009823403677530705,0.07919566886428181,-0.0007616416974653157,-0.03941918198473181,-0.030219708051079465,0.018805989320272158,0.045711080541092165,-0.019962666584544504,-0.00555402156882366,0.057633909749866936,-0.010333922404098635,-0.018572169515570048,-0.007278193340477293,-0.006248889766509197,-0.034919950726721605,-0.012866332235401208,-0.0035047511936190183,-0.00038452018009828824,0.05883488683975157,0.05382760143039656,0.03665578614929734,0.04312322243317083,-0.000474863335403304,-0.01854672762282952,-0.03281560745314226,-0.02541671519900073,0.03856211369506958,0.01651641901936496,-0.002719992467501345,0.006648243861136584
시간당분무량 1,0.127375686448177,,0.12604278498551427,0.06472375466915457,-0.31290610904847305,0.1992026701707348,0.7171458860106367,0.7171458860106353,-0.5080592500476866,-0.5080592500476866,0.3189615187597281,0.31896151875972856,0.15686940880087114,0.15686940880087083,-0.3215557388396676,-0.3215557388396677,0.3759184530116584,0.05304514483523645,,0.001378758597541193,0.39673018184202163,0.5425878614499355,0.2625653267335198,0.0725524413739402,-0.28504433077349617,0.16561365129205968,1.0,-0.08221674280968826,0.37862026201447985,0.28944339106462336,0.45549392309502185,0.05067243514462205,0.05521824055742194,-0.314466331550787,0.22063613146342712,0.5486293724663655,-0.5273694180902211,0.2566551517973959,0.09850115798048385,-0.5233284903155703,-0.07437872701121562,0.022649663508810165,-0.13336042900911352,0.15658391651374123,0.13614952305132666,-0.5290370795777384,0.1907519423540738,0.062125884404888566,-0.5539936995576616,0.1964446554211455,0.07453184636245384,-0.30495118143317645,0.2105482071639222,0.5482966536530026,-0.32948578626467506,0.23988770702495799,0.09749785025126291,-0.11779006936598017,-0.009572948997764726,-0.061887628892349125,-0.030053801887150077,0.00791363284257595,-0.03753022718815292,-0.03311411157921136,-0.04860778744285416,-0.04739585557873912,-0.03359197360565976,-0.02540707207730178,-0.023050008438137485,-0.013329909497105458,0.016188598611048297,0.0308473989543627,0.031111982043975975,0.09803481708613059,0.00414596244258677,0.060911409446907545,0.05219494901126491,0.07763935308630075,0.01616303212698083,0.009000170890095513,-0.0012928360505020666,0.04978961651533788,-0.011712521565308134,0.030070822849548956,0.026318252347571198,0.012800731044694565,-0.05521633055350786,-0.00285240778729663,-0.017458409244187338,-0.03213089972406053,-0.038213895125927974,0.08622365796011133,0.0590333693893952,0.03548263207639289,0.0041459624425867645,0.06820556321752477,0.055547255091290076,0.0632440647562752,0.012997256832629393,0.015596069597008305,0.007403133986750884,0.012948291506078126,-0.005485640461748495,0.010768044477835354,0.01867455717086988,0.022895673408761894,-0.05254271598644682,-0.028030031317549442,-0.02605008439694245,-0.024478304200348064,-0.03028976597570687,0.056355985220514646,0.0708824891751733,0.07842349382961318
시간당백색광량 1,0.05396338446270731,,-0.2126536665297662,-0.19542346271306021,-0.08926121172593468,0.05085236128797505,0.1260271282950112,0.12602712829501064,0.2500919035178117,0.25009190351781185,-0.12188386514255219,-0.12188386514255171,-0.12294622333323381,-0.12294622333323428,0.1578041196477527,0.15780411964775232,0.011890718877533638,-0.11836315125022549,,-0.056726121292052324,-0.21614981769080882,-0.05583963384138495,-0.21150655455620632,-0.18531209581423558,-0.08344508208599342,0.05335535824246984,-0.08221674280968826,1.0,-0.05985155086543003,-0.047632188554106815,-0.004834792067891514,-0.18852408498251608,-0.200452393972636,-0.06614121045300225,0.04652354107162893,0.1605662261008286,0.12436250299726469,-0.13214229909812056,-0.13394542023208508,0.03798220502413999,0.016316992432518967,0.027448291684191124,-0.049939365073344705,-0.014767424571089472,0.20745897868170005,0.09493561390247514,-0.13847489055381948,-0.13488961101900995,0.011669753874841414,-0.19857305888096713,-0.19551389272541092,-0.09412324890332308,0.0445129135376408,0.1493642173580144,0.3515083382285054,-0.09209781205746585,-0.07580027641623188,0.22363994922783367,-0.013408863187554005,0.012776684010362383,-0.010277415843904125,-0.026230368645248643,-0.012951032050316703,-0.010345464423884397,-0.014981800688870095,-0.012697020333558698,-0.09257046708869243,-0.09098758257970808,-0.07311423284532308,-0.07091970478921947,0.01642855868181099,0.034289549560967116,0.07041217760039417,0.031007724120379998,-0.010774055243613233,0.022033830081176403,0.017385133306415806,-0.00585915380724774,-0.0005405619644416399,0.011763176309197097,0.005085159765272552,0.015775475189844193,0.023851907883267114,0.01583857929271105,0.010286437930992653,0.033977948261406404,-0.0032018698545942924,-0.014325937368879162,-0.021156444949433546,-0.0009595164536972486,0.014168633778044774,0.028014636577771562,0.015010349765791157,0.01781301747702957,-0.01077405524361322,0.019185914956204246,0.021026243579351022,0.017764810796431763,0.0024374087207539802,0.006767681517700623,0.008308161856114684,0.00798180749826582,0.015472710881165664,0.02306255665876221,0.019103284594257308,0.021477463203625494,-0.005100945071633255,-0.0075650642202299365,-0.015561649782586121,-0.015338007985083826,0.007615145494578479,0.03425750029236089,0.03171507855612963,0.027178171372558936
시간당적색광량 1,-0.0824894050928886,,-0.001678274169333058,0.05259973693037692,-0.29090608880991103,0.25320300108141885,0.3134215572049745,0.31342155720497455,-0.5372120010313516,-0.5372120010313505,0.7596155478540582,0.7596155478540573,0.050221194263487444,0.050221194263487305,-0.11585119493824039,-0.11585119493824012,0.19739065358456664,-0.03296568347227016,,-0.0366666504101463,0.5851210781940465,0.19919409390672832,0.14464801578128153,0.036699642946898925,-0.29893603137248786,0.25209848316683775,0.37862026201447985,-0.05985155086543003,1.0,0.2998885706993499,0.7048680427527848,-0.09134480863088931,0.06394196570380993,-0.27507421465028237,0.2414995031684233,0.31751461572688794,-0.55506276600677,0.5227638286739449,-0.050110883546987686,-0.39628895632334105,-0.13295097597285538,0.16254308714603968,-0.056085217717932255,-0.021188637677465646,0.2844547069501789,-0.5620521967317099,0.3504704728981812,-0.08869028075635449,-0.46108034067653264,0.039439010881912664,0.07297124316185527,-0.2932117001998968,0.2460074070557605,0.22692667916965586,-0.3560776867640494,0.7519265259554856,0.12755683132214438,0.007310864366898685,-0.014681414809309814,-0.01581330853073473,0.00481202118008586,-0.03531706373283983,0.08077948927097738,0.08475676039642568,0.07717672509354867,0.0849038601992414,0.006578810499910514,0.01644521165519712,0.02211118547465883,0.04196519213938952,-0.014756442736690216,-0.020232331508051815,0.03010901918106083,0.03358315267418093,-0.021338624988707075,-0.02306439243433651,-0.04071105745019616,0.002224491242318291,-0.0032730295607046435,0.006915190749002581,0.021184538669451292,0.03806092530081625,0.12278309459039155,0.06174514172544372,0.03242251366650788,0.08751263447913957,0.0073348342131396614,-0.012108764981255274,-0.011408987380326745,-0.001292872976882974,0.0860455562222526,0.00038639527434002947,-0.034947277602569264,0.056068905373521154,-0.021338624988707092,-0.01904451927335845,-0.03006680091576011,-0.03174175209984899,-0.004641435133270355,-0.0019786934186067267,0.00792953831936223,0.01523347763882797,0.12388865913023728,0.10234395652081311,0.07758679885216511,0.07926772056309192,0.0013824067503751295,-0.0017905950635627257,-0.0068606936525319115,-0.008708458502233014,0.08240960039050725,0.07258882444831474,0.008035256057467004,0.006483446158014245
시간당청색광량 1,0.13579307615077424,,-0.042780997968866544,0.19520683728817098,-0.22398108788288976,0.11382024397198921,0.231673895735763,0.2316738957357626,-0.42765436227412146,-0.427654362274121,0.15173127962719227,0.15173127962719182,0.5983004514380496,0.5983004514380502,-0.10263368471308812,-0.10263368471308795,0.4228953197517704,-0.021911935562358122,,-0.11439162441449317,0.46536413682679934,0.15650295987872537,0.10584724703433815,0.18331872338985855,-0.24674611383110553,0.07554121215201785,0.28944339106462336,-0.047632188554106815,0.2998885706993499,1.0,0.5614450905194944,-0.1389184425280291,0.1916136022772523,-0.20716840016728172,0.14269914216113228,0.22777519396044446,-0.44189010115431787,0.06425673140782656,0.35097891910631573,-0.3235928344599507,-0.1686265838439919,0.025201779396455223,-0.0072506183794738294,0.15655525217229935,0.2079821649639558,-0.4473951880149069,0.012581576232025148,0.20576370913632794,-0.3684930442538938,0.0006642369337577373,0.20078920442417514,-0.23444742410693187,0.1261702484333184,0.15564533753373902,-0.28342014227961304,0.18155953782759804,0.63305862273866,0.002723999800440325,0.041911825833647456,0.01853813282756126,0.013117149404961228,0.020459548538249776,-0.012398076681278802,-0.00267188664708457,-0.006221141430520715,-0.005785721567807323,-0.04957625885578268,-0.03033182906215446,-0.018288118103264903,-0.02405399762218113,0.05742137871219885,0.06240451135570967,0.05213764926718398,0.09644221952607734,-0.01698210646592524,0.07469287011122881,0.0741782108927521,-0.0065346086589900005,-0.08318534155161157,-0.04384513607083598,-0.04679042365623423,-0.03924525032051765,-0.019913696784791553,-0.023621009523738468,-0.0307715553034242,-0.021133280335587923,-0.04421176101601994,-0.04095239329563185,-0.04583403046086428,-0.04007440085506791,-0.03763492105458631,0.057277503985831514,0.05150751326590063,-0.03664746977723868,-0.016982106465925247,0.07008014210086823,0.07535746644810136,0.0712323432823349,-0.07863171629690989,-0.0678949153046772,-0.057761998936361136,-0.05650340432705894,-0.014770177296115326,-0.022365062072862756,-0.02813102478760187,-0.02826065600379773,-0.043323110406634904,-0.04354869811487107,-0.05158453729046674,-0.052593815213851626,-0.03173352603639823,0.01654848249157133,0.05262306875494187,0.042569830945085554
시간당총광량 1,0.026681589694069807,,-0.03252124116389437,0.09052307813565376,-0.4403131060124235,0.3054471667898804,0.40330424085641586,0.403304240856415,-0.7511886420889583,-0.7511886420889585,0.7123560886188481,0.7123560886188467,0.5295159288995824,0.5295159288995828,-0.15514817905376777,-0.15514817905376782,0.41150976957835567,-0.06957756587795821,,-0.1253076031004982,0.8238681771900608,0.17034159875002014,0.19260992553066075,0.07092681427006833,-0.45432563431335593,0.26622322926867836,0.45549392309502185,-0.004834792067891514,0.7048680427527848,0.5614450905194944,1.0,-0.1822507395739455,0.10558768743868335,-0.40717249173827513,0.3242803696358901,0.41245347579333536,-0.786800793141413,0.6802429535178284,0.46883643858790713,-0.5677503010786102,-0.2546337358528239,0.19643370541450164,-0.08984899748530034,0.1381654451828122,0.39409286080056344,-0.7993968138869775,0.5894206596299773,0.41599776139481304,-0.6764624373809276,0.030392748646934645,0.10892203662077961,-0.4425227105481906,0.30785715761389226,0.3366630855203725,-0.48360406525739524,0.488228950431234,0.278096966720127,0.019468534267376773,0.0014383899517576555,0.005303502558853659,0.026355549584636137,-0.005404770555966556,0.052739462188746346,0.05575942376251622,0.05577182688336194,0.06175128342211868,-0.04224144960014255,-0.02491427794775415,-0.024830351398350495,-0.010585750804648046,0.003863236929004716,-0.003299463128358317,0.02082695174160422,0.04505883276094472,-0.031613070194040756,0.03971704765361698,0.02000706294977414,0.0028501836999029555,-0.05587742043979767,-0.011184417055497347,-0.00796698535017139,-0.0005892868240739657,0.10648259015988973,0.05156975218083384,0.01780461120067713,0.07779911437630625,-0.020886135952964777,-0.02834619842738464,-0.032705804227604655,-0.018967875191787324,0.059625317000290536,0.061607817788168075,0.016641815937076133,0.04160402221543555,-0.031613070194040804,0.039715933309680006,0.03272014657653572,0.027828457278908744,-0.060217279687328804,-0.04061117075579134,-0.024917788568987402,-0.019628954055046128,0.10994118440553817,0.08901788944259867,0.06254541003350036,0.06523790466492121,-0.02615437269872191,-0.024002131293441014,-0.032094660660839526,-0.033051512604037096,0.05923231185727259,0.10209587895458407,0.0667008348657626,0.05768846592653018
내부온도관측치 3,-0.13219711470922807,,0.9189396956995034,-0.074857241966524,0.01233199033043091,-0.18454280361428618,-0.026580235906038932,-0.02658023590603844,0.06122281280566352,0.06122281280566379,-0.09602642145496247,-0.09602642145496236,-0.16360893594437673,-0.16360893594437687,-0.07680357918814865,-0.07680357918814906,-0.21087295151204405,0.3875189067795849,,0.11748690660609343,-0.15828782122615245,-0.04959284544403238,0.7421042417478529,-0.020237171223079477,0.1935722249251516,-0.16383310522896,0.05067243514462205,-0.18852408498251608,-0.09134480863088931,-0.1389184425280291,-0.1822507395739455,1.0,-0.13103371219053855,-0.07827469112463466,-0.19207214677175816,-0.04859266064349175,0.08692452190880394,-0.10078037923601019,-0.17680402394673964,-0.0009321618145934009,0.10495843727604251,-0.2736766497490544,-0.2827389571881581,-0.07728982682980236,-0.1196275093082823,0.09197608531174159,-0.10650777863421339,-0.1755981087453392,0.024226502933766488,0.8364460030971697,-0.08216652417897544,-0.0025184004270844143,-0.19264815652536246,-0.015411132908147761,-0.027788919184020835,-0.035528377870389975,-0.04056685049655076,-0.08653609053042537,-0.05912985961761124,-0.1460255396684079,-0.032696898266572856,-0.016473653027509656,0.029357749640240557,0.018075378064632004,0.0070280650888012355,0.011390655623550853,0.21360546102583852,0.27205261150825666,0.2744085580313611,0.22057483387021826,-0.0488115906680966,-0.06905516495003468,-0.07218713889581553,-0.0747546727711044,0.0706010937271407,-0.029666427226172576,-0.06098207661021547,0.04124708334639128,0.022814102428259063,-0.008569621198131693,-0.011093505892773975,0.0027981658960078396,0.019827387824575576,0.0277211637168743,0.04645440294271505,0.01795998722760582,0.0717549329119088,0.10138275517969261,0.07596790984758722,0.04936748826569811,0.05273757038570041,0.024161838197598352,-0.021494514436742,0.05845895565443204,0.07060109372714073,-0.017410779934398404,-0.04351467061360803,-0.04030708686482975,0.012646534711890273,0.00839490738730317,0.00047473707244996034,-0.0004499907331329549,0.044636253747595445,0.022600074353776596,0.031131094259522672,0.036735294963479076,0.07938034955177126,0.09076589891638717,0.1024031042304694,0.09884257749716747,0.06973564593103776,0.07121289748495394,0.017509997027889437,0.02273097939636494
내부습도관측치 3,0.43554743705639926,,-0.11308592948957004,0.9782374975505196,-0.11036359968031279,0.17990161211730982,-0.004016561434273532,-0.0040165614342740135,-0.018166755345094147,-0.01816675534509435,0.1030104902510895,0.10301049025108963,0.22045086423919577,0.22045086423919594,0.16418332758504495,0.16418332758504509,0.41521591346196823,-0.31380166811182686,,-0.1904796334740269,0.12428045641329656,0.27103952891282934,-0.06254342784780877,0.9310165818319303,-0.22844080122007454,0.13095882764479921,0.05521824055742194,-0.200452393972636,0.06394196570380993,0.1916136022772523,0.10558768743868335,-0.13103371219053855,1.0,-0.0413827113074305,0.21541367223921615,-0.0402447566032269,-0.060554879214840915,0.09177034951916571,0.18347366405168694,0.05618513249134437,-0.12208659791047827,-0.17206934088011533,0.19662621871545932,0.21660492401553386,-0.06530114273848589,-0.04602688422165662,0.08746786554053186,0.15675758996769068,0.05980617750536081,-0.0894176153630474,0.9693328151987378,-0.1432988690043058,0.19059582735911154,-0.007331134513946877,0.16128324515014011,0.13115117625795797,0.22410144811806126,0.25967555728093344,0.04003616969492279,0.08177747475058035,-0.036145624082602724,-0.023929906867028863,-0.169440217590615,-0.16088183343816748,-0.16294459493942584,-0.16596617780146333,-0.23023984640353615,-0.23280843183943448,-0.21626014634601937,-0.24286297701233323,0.22008708864781507,0.2645697119407356,0.20852695506699992,0.3075804283646443,-0.01042130497350148,0.06644530813624912,0.09381081151610321,-0.033564908079096414,-0.05302139871315528,-0.024756902627182463,-0.055575127181237916,-0.02234682030081638,0.0075169238312018695,0.014630692419815468,-0.018702123644041405,0.032138647719125495,-0.05913424602593744,-0.08150616704649097,-0.10245529924361055,-0.019801499608516942,-0.02752682641663586,0.050171418452148266,0.0574993156755953,-0.0079617211807187,-0.01042130497350149,0.05009743843937766,0.07837100481267319,0.07508220160043894,-0.065502040359225,-0.037608446009376253,-0.042776214326666624,-0.04401862272829664,-0.003728593770074223,0.01579182058002198,0.004682469548901525,0.007893674010301381,-0.04900372363244906,-0.06609210153884913,-0.10089188569537769,-0.090698934136838,-0.027334753257447424,0.014464808129675023,0.052126664441230604,0.05084629500318113
co2관측치 3,-0.10875400948200889,,-0.14826752147893532,-0.09423064343386593,0.9571274653644636,-0.06586293077882709,-0.4501592621182726,-0.450159262118272,0.29563720002151894,0.2956372000215185,-0.21844437773339348,-0.21844437773339356,-0.10220695072876251,-0.10220695072876256,0.1591326267957609,0.1591326267957609,-0.3036869106124357,-0.06439923891611596,,0.15648287461192334,-0.2816430434225965,-0.12065637175457192,-0.2609457113866036,-0.12833279499872674,0.7004950037582846,-0.03689098629192235,-0.314466331550787,-0.06614121045300225,-0.27507421465028237,-0.20716840016728172,-0.40717249173827513,-0.07827469112463466,-0.0413827113074305,1.0,-0.08761014140952131,-0.46173405972110637,0.3212039685477786,-0.19454606653937195,-0.06611739173596477,0.3468284520929846,0.19760278804318754,0.1712349389951385,0.7261886085444583,-0.13461734209272233,-0.4064644716953691,0.3283931680893238,-0.14861147599931934,-0.04043758269385347,0.3836009159577955,-0.1640098914834358,-0.11420846894750139,0.9402752147757321,-0.07858930137626018,-0.43462789395089824,0.20863433463332662,-0.12358785820011564,-0.00805702787677438,0.05720758260268511,0.015083486789966877,0.060932148429645616,0.053302893394306786,0.017660230586960785,-0.005658644536342067,-0.002288999597534173,0.004730447916177605,0.001448530274708786,-0.04332442648919675,-0.06918728091525339,-0.07231422899688761,-0.053953686713582305,-0.005427976798016423,-0.008604020379280434,-0.019180633862702655,-0.06520937258605557,0.013616591645364847,-0.061300016220437924,-0.027015285423467005,-0.004721817001015059,-0.030915229986364624,-0.043512283923979794,0.006989244545876538,-0.020808412514553187,-0.029516225247436793,-0.024808337403126685,0.0031008399972703533,-0.010252507985690306,0.017029930711737216,0.008718085987701237,0.008907129337354708,-0.0021374574367367147,-0.010340947591195686,-0.08132582459016613,-0.024406804116320915,-0.010166438198065992,0.013616591645364837,-0.06732200650736055,-0.046748500336127055,-0.04166792106735384,-0.024771542852327605,-0.03713557902143843,-0.0279959593988403,-0.02124792512710693,-0.028418764101211042,-0.030844370367137216,-0.02053932821042885,-0.017927653217400356,0.014177785624381746,0.011534241976816463,0.01488559699547784,0.009683249280917863,-0.011545783922244994,-0.08603796223891873,-0.06650979910834938,-0.056598111253388525
ec관측치 3,0.0509579603260289,,-0.1919234268608135,0.17765395133539358,-0.1161857347006544,0.9795147417356229,0.12180747383478938,0.121807473834789,-0.335750018909024,-0.3357500189090244,0.29571460436009495,0.2957146043600953,0.18811495521679159,0.1881149552167915,-0.11038532275449976,-0.11038532275449946,0.24913446037524117,-0.3109259737353557,,0.11364438556882782,0.43372300385923135,0.43018341065570864,-0.1071765644506387,0.1416500322554074,-0.1491734240729476,0.9073534571741325,0.22063613146342712,0.04652354107162893,0.2414995031684233,0.14269914216113228,0.3242803696358901,-0.19207214677175816,0.21541367223921615,-0.08761014140952131,1.0,0.09432494402283195,-0.36492404613613333,0.2871888678210691,0.19368268915377268,-0.26606299945300266,0.0749987049763031,0.18885154939494828,0.011899011048631213,0.263552713761858,0.06118760212834179,-0.36818029329129826,0.26021687018163014,0.18457940666480677,-0.3030298097106958,-0.12333665239830789,0.17788805817824785,-0.10676562148408811,0.9816080646980145,0.07893293445589143,-0.16617481999337194,0.19875983145891535,0.0776342271348301,0.015036908398530493,-0.0002043690134676283,0.07754323862105966,0.06250246416424406,0.01528016821344988,-0.04708957831638963,-0.04582874200785744,-0.05163299115379189,-0.03957745236520137,-0.1730323190902186,-0.20989912739302793,-0.19707333897573032,-0.17905519084727908,-0.027783088168701314,0.01423619022083972,0.05571286746321624,0.03585577271481272,-0.0171292548091651,0.030384188921754304,0.043615153253214994,0.013656928075012252,-0.07762816017580029,-0.03566452995894461,-0.04805186981468405,-0.029504243250268763,0.04373856638434037,0.031795354312030386,0.020033122470800982,0.07375099991574623,-0.025621141541843532,-0.038487815944928595,-0.03471496677127054,0.006692588571130946,0.015111641975369175,0.03572935122099086,0.041761996871019134,0.05760423196274204,-0.0171292548091651,0.026337395233924,0.03611997019279602,0.0379755440866155,-0.08390080025166091,-0.06222785324431471,-0.05479724973327683,-0.05107757872817879,0.03368015262769108,0.043543347423103076,0.03505375793576656,0.04350711147539128,-0.022546150189451903,-0.030286352189571476,-0.04236856056314245,-0.03366167029402558,0.010767781644708622,0.04289931241226131,0.04773186201939103,0.05618009415799634
